estudiante,num,Clave,Profesor,tiempoOffClass,materiaDificil,profesorDificil,acreditada
estu_0006,315,IIM241296,GARCIA RAMIREZ LUZ ELENA,0,1,0,1
estu_0006,316,IIM340396,PARRA REYES GINA ANTONIETA,0,1,1,1
estu_0006,317,IEC320896,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0006,318,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0006,319,IEC981400,RODRIGUEZ ESPARZA MANUEL ALBERTO,0,0,0,1
estu_0006,320,IEC982000,"GOMEZ AVILA MARIANGGY DEL CARMEN Do - Campus Virtual, Vi -",0,0,0,0
estu_0006,321,IEC983100,MENDOZA CARREON ALEJANDRA,1,0,0,1
estu_0006,322,IEC985515,RIVAS FLORES CESAR ALONSO,0,1,0,0
estu_0006,323,IEC992020,HERNANDEZ RIVAS ADRIAN,0,1,1,0
estu_0006,324,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,1,0,1
estu_0007,325,CBE100296,GODOY MENDOZA JOAQUIN,0,0,1,0
estu_0007,326,CBE100396,RAMIREZ SANTOS LAURA ELIZABETH,1,0,0,0
estu_0007,327,CBE100496,AVILA SANDOVAL MARIO SILVINO,0,0,1,1
estu_0007,328,CBE100696,GRIJALVA RUIZ JUAN CARLOS,1,0,1,0
estu_0007,329,CBE100796,OLIVARES RODRIGUEZ RICARDO,1,0,0,1
estu_0007,330,CBE100896,POLANCO GONZALEZ JAVIER,1,0,0,1
estu_0007,331,CBE120196,LEYVA AGUILAR JESUS ELIAS,1,0,0,1
estu_0007,332,CBE120296,MURILLO ALVA MIGUEL ANGEL,0,0,0,1
estu_0007,333,CBE120396,LEYVA AGUILAR JESUS ELIAS,0,1,0,1
estu_0007,334,CBE122396,ZAMARRON CARRASCO REBECA,0,0,1,0
estu_0007,335,CBE150196,HERNANDEZ ARRATIA BERENICE CRISTINA,1,0,0,1
estu_0007,336,HUM215600,ESTRADA SALDAÃA JOSE FERNANDO,0,1,0,1
estu_0007,337,HUM215700,RIOS RODRIGUEZ RODRIGO,1,1,1,1
estu_0007,338,HUM215800,HERNANDEZ MINJARES CINTHYA MELISSA,0,0,0,1
estu_0007,339,HUM993614,CRUZ QUIÃONES MARIA DE LOS ANGELES,1,1,0,0
estu_0007,340,HUM993714,MARES VAZQUEZ JOSE MARIA,0,0,0,1
estu_0007,341,HUM993814,FLORES GARCIA SERGIO,0,1,1,1
estu_0007,342,IEC110796,CASTRO VASQUEZ ARNULFO,1,1,0,0
estu_0007,343,IEC130196,CANALES VALDIVIEZO ISMAEL,1,1,0,0
estu_0007,344,IEC210896,OLMOS SANCHEZ KARLA MIROSLAVA,0,0,0,1
estu_0007,345,IEC220196,SANTIAGO RAMIREZ EVERARDO,0,0,0,1
estu_0007,346,IEC224309,LOYA CARAVEO HECTOR MANUEL,1,0,1,1
estu_0007,347,IEC230296,LUJAN MALDONADO SERGIO,1,0,0,1
estu_0007,348,IEC240196,CASTILLO LUNA EDUARDO,0,0,0,1
estu_0007,349,IEC260196,MEZA PRIETO ELIZABETH,1,0,1,1
estu_0007,350,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,0,1,0
estu_0007,351,IEC340296,CASTILLO LUNA EDUARDO,0,0,0,1
estu_0007,352,IEC361096,GONZALEZ CAMPOS JOSE SAUL,1,1,0,0
estu_0007,353,IEC361296,ROSALES MORALES NOE RAMON,1,1,1,0
estu_0007,354,IEC980800,SANTOS BERUMEN LUIS ALBERTO,1,0,0,1
estu_0007,355,IEC980900,URUCHURTU MORENO DAVID ABSALON,0,0,0,1
estu_0007,356,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,1,0,0,1
estu_0007,357,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0007,358,IEC981900,ROSALES MORALES NOE RAMON,1,1,0,0
estu_0007,359,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,0,1,1
estu_0007,360,IEC986416,GONZALEZ CAMPOS JOSE SAUL,1,0,0,1
estu_0007,361,IEC986516,BRETADO RETANA JOSE HERIBERTO,0,0,0,1
estu_0007,362,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,1,1,0,0
estu_0007,363,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,1,0,1,0
estu_0007,364,IEC986816,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0007,365,IEC986916,GUZMAN SANABRIA ADRIAN,1,1,0,1
estu_0007,366,IEC989117,RODAS OSOLLO JORGE ENRIQUE Teams Lunes,1,1,1,0
estu_0007,367,IEC989217,RIVERA ZARATE GILBERTO Teams Jueves,1,1,0,1
estu_0007,368,IIM230196,OCHOA ORTIZ CARLOS ALBERTO,0,0,1,1
estu_0007,369,IIM241296,CONTRERAS ACOSTA JOSE ISRAEL,1,0,0,0
estu_0007,370,IIM340396,RIOSVELASCO MONROY GEORGINA,0,0,0,1
estu_0007,371,IEC320896,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0007,372,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,1,1
estu_0007,373,IEC981400,GONZALEZ LANDAETA RAFAEL ELIECER,1,0,1,0
estu_0007,374,IEC982000,GOMEZ BULL KARLA GABRIELA,1,0,0,1
estu_0007,375,IEC983100,HOLGUIN DE LA CRUZ JAVIER Teams Martes,1,1,0,1
estu_0007,376,IEC985515,RIVAS FLORES CESAR ALONSO,0,0,0,1
estu_0007,377,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,0,1
estu_0007,378,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0008,379,CBE100296,BARRANDEY ADRIAN DAVID,0,0,0,1
estu_0008,380,CBE100396,MORA DE LA CRUZ DANIEL,1,0,0,1
estu_0008,381,CBE100496,LOPEZ RUVALCABA CARLOS,0,1,0,1
estu_0008,382,CBE100696,SOSA RINCON DIANA ELENA,0,1,0,1
estu_0008,383,CBE100796,OLVERA LOPEZ SONIA AZENETH,1,0,1,0
estu_0008,384,CBE100896,SANCHEZ SANTAMARIA BETANIA,0,1,1,0
estu_0008,385,CBE120196,MUÃIZ VALLES ILEANA,0,0,1,0
estu_0008,386,CBE120296,CARVAJAL CARLOS IVAN,0,1,0,0
estu_0008,387,CBE120396,BARRANDEY ADRIAN DAVID,0,0,0,1
estu_0008,388,CBE122396,RASCON BELTRAN BLANCA ESTELA,0,0,0,0
estu_0008,389,CBE150196,HERNANDEZ GONZALEZ MARYEL EUNICE,1,0,1,0
estu_0008,390,HUM215600,VALENZUELA VILLELA KAREN SOFIA,0,0,0,1
estu_0008,391,HUM215700,MORALES ROCHA VICTOR MANUEL Teams MiÃ©rcoles,0,0,0,1
estu_0008,392,HUM215800,FLORENCIA JUAREZ ROGELIO Teams Martes,0,1,1,1
estu_0008,393,HUM993614,SAENZ VILLELA JESUS MANUEL,0,1,0,1
estu_0008,394,HUM993714,TORRES SAENZ IVONNE,1,0,0,0
estu_0008,395,HUM993814,LOPEZ LEON ABRAHAM LEONEL,0,0,0,1
estu_0008,396,IEC110796,DOMINGUEZ GUERRERO JOSUE,1,0,0,0
estu_0008,397,IEC130196,FLORES CAMACHO ITZEL ADRIANA,0,0,0,1
estu_0008,398,IEC210896,PARROQUIN AMAYA PATRICIA CRISTINA,0,1,0,0
estu_0008,399,IEC220196,SANTIAGO RAMIREZ EVERARDO,1,0,0,0
estu_0008,400,IEC224309,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,0,1,0
estu_0008,401,IEC230296,LUJAN MALDONADO SERGIO,0,1,1,0
estu_0008,402,IEC240196,CASTILLO LUNA EDUARDO,0,0,0,1
estu_0008,403,IEC260196,MEZA PRIETO ELIZABETH,0,0,0,1
estu_0008,404,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0008,405,IEC340296,CASTILLO LUNA EDUARDO,1,0,1,1
estu_0008,406,IEC361096,GONZALEZ CAMPOS JOSE SAUL,1,0,0,1
estu_0008,407,IEC361296,ROSALES MORALES NOE RAMON,0,1,0,0
estu_0008,408,IEC980800,SANTOS BERUMEN LUIS ALBERTO,0,0,0,0
estu_0008,409,IEC980900,MEZA MARTINEZ LAURA PATRICIA,0,0,0,1
estu_0008,410,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,0,1,1,1
estu_0008,411,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,0,0,1
estu_0008,412,IEC981900,ROSALES MORALES NOE RAMON,1,1,0,1
estu_0008,413,IEC986316,MONTOYA MOYA DAVID Teams Martes,0,0,1,0
estu_0008,414,IEC986416,GONZALEZ CAMPOS JOSE SAUL,1,0,0,0
estu_0008,415,IEC986516,"OLMOS SANCHEZ KARLA MIROSLAVA SÃ¡ - Campus Virtual, Vi -",1,1,0,1
estu_0008,416,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,1,1,0,1
estu_0008,417,IEC986716,BRETADO RETANA JOSE HERIBERTO,0,1,0,0
estu_0008,418,IEC986816,BRITO HOLGUIN HUGO JAVIER,0,0,1,1
estu_0008,419,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,0,1,1,0
estu_0008,420,IEC989117,RODAS OSOLLO JORGE ENRIQUE Teams Lunes,0,1,0,0
estu_0008,421,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,1,1,0,1
estu_0008,422,IIM230196,RODRIGUEZ BORBON MANUEL IVAN,1,0,1,0
estu_0008,423,IIM241296,CONTRERAS ACOSTA JOSE ISRAEL,1,0,0,1
estu_0008,424,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,1,0,0,1
estu_0008,425,IEC320896,ROSALES MORALES NOE RAMON,0,0,1,1
estu_0008,426,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,1,0,0
estu_0008,427,IEC981400,CARVAJAL ORTIZ JOSE ANTONIO,1,0,0,1
estu_0008,428,IEC982000,LINARES GIL MAYRA VERONICA,0,0,1,0
estu_0008,429,IEC983100,TORRES GARCIA MA DE LOS ANGELES Campus Virtual,1,0,0,0
estu_0008,430,IEC985515,RIVAS FLORES CESAR ALONSO,1,1,0,0
estu_0008,431,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,1,1
estu_0008,432,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0009,433,CBE100296,LOPEZ MAGALLANES ENRIQUE ALBERTO,1,0,0,0
estu_0009,434,CBE100396,ROYVAL BUSTILLOS LIDIA JULIETA,0,1,0,1
estu_0009,435,CBE100496,LOPEZ RUVALCABA CARLOS,1,1,0,1
estu_0009,436,CBE100696,CASTRO MORALES HECTOR ABRAHAM,1,0,0,0
estu_0009,437,CBE100796,GASPAR DE ALBA DIEGUEZ ARCELIA GUILLERMINA FERNANDA,0,0,0,1
estu_0009,438,CBE100896,POLANCO GONZALEZ JAVIER,0,1,1,1
estu_0009,439,CBE120196,RODRIGUEZ RAMIREZ MIGUEL GONZALO,0,0,1,1
estu_0009,440,CBE120296,LARA PEREZ EUNICE SARAI,1,0,0,0
estu_0009,441,CBE120396,MONTOYA MENDOZA JOSE,0,0,0,1
estu_0009,442,CBE122396,GARDEA MEDRANO DAVID FRANCISCO,0,0,0,1
estu_0009,443,CBE150196,CHAVARRIA GAYTAN MARIA CONCEPCION,0,0,0,1
estu_0009,444,HUM215600,RODRIGUEZ MEDINA MANUEL ARNOLDO,0,1,0,1
estu_0009,445,HUM215700,ARCINIEGA GARCIA OLIVIA LIZETTE,1,0,1,0
estu_0009,446,HUM215800,TORRES SAENZ IVONNE,0,0,0,1
estu_0009,447,HUM993614,TORRES GARCIA ALECIA,1,0,0,0
estu_0009,448,HUM993714,MENDOZA CARREON ALEJANDRA Ma -,1,1,0,1
estu_0009,449,HUM993814,MALDONADO MACIAS AIDE ARACELY,0,1,1,1
estu_0009,450,IEC110796,CASTRO VASQUEZ ARNULFO,1,1,0,1
estu_0009,451,IEC130196,VALENZUELA MORENO ALDO URIEL,0,0,1,1
estu_0009,452,IEC210896,PARROQUIN AMAYA PATRICIA CRISTINA,1,0,0,1
estu_0009,453,IEC220196,CASTRO VASQUEZ ARNULFO,1,0,1,0
estu_0009,454,IEC224309,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,1,0,0
estu_0009,455,IEC230296,LUJAN MALDONADO SERGIO,0,0,1,0
estu_0009,456,IEC240196,MENDOZA CARREON ALEJANDRA,1,0,0,1
estu_0009,457,IEC260196,MEZA PRIETO ELIZABETH,0,0,0,1
estu_0009,458,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0009,459,IEC340296,CASTILLO LUNA EDUARDO,1,1,1,0
estu_0009,460,IEC361096,ACOSTA GUADARRAMA JUAN CARLOS,0,1,0,1
estu_0009,461,IEC361296,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0009,462,IEC980800,ACOSTA FAVELA JOSE ALFREDO,1,1,0,0
estu_0009,463,IEC980900,ROBLEDO PORTILLO IVONNE HAYDEE Ma -,0,1,0,1
estu_0009,464,IEC981200,CASTRO VASQUEZ ARNULFO,0,0,0,1
estu_0009,465,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0009,466,IEC981900,ROSALES MORALES NOE RAMON,0,0,1,0
estu_0009,467,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,1,0,0
estu_0009,468,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0009,469,IEC986516,BRETADO RETANA JOSE HERIBERTO,1,0,0,1
estu_0009,470,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,0,1,1
estu_0009,471,IEC986716,BRETADO RETANA JOSE HERIBERTO,1,0,0,1
estu_0009,472,IEC986816,CRUZ SANCHEZ VIANEY GUADALUPE,0,0,0,1
estu_0009,473,IEC986916,GUZMAN SANABRIA ADRIAN,0,0,1,0
estu_0009,474,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,0,1,0
estu_0009,475,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,1,0,0,1
estu_0009,476,IIM230196,ESQUIVIAS VARELA JAVIER ANDRES,0,1,0,0
estu_0009,477,IIM241296,ALVAREZ ARGUELLES MARIELA,0,0,0,1
estu_0009,478,IIM340396,RIOSVELASCO MONROY GEORGINA,0,0,0,1
estu_0009,479,IEC320896,ROSALES MORALES NOE RAMON,0,1,0,1
estu_0009,480,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,1,1
estu_0009,481,IEC981400,ALMAZO PEREZ DIEGO MOISES,1,1,1,0
estu_0009,482,IEC982000,AVELAR SOSA LILIANA,1,0,0,1
estu_0009,483,IEC983100,TORRES GARCIA ALECIA,0,1,0,0
estu_0009,484,IEC985515,RIVAS FLORES CESAR ALONSO,1,0,0,1
estu_0009,485,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,1,1
estu_0009,486,IEC992120,SANTOS BERUMEN LUIS ALBERTO,1,0,1,1
estu_0010,487,CBE100296,RODRIGUEZ MARRUFO LUIS,0,0,0,1
estu_0010,488,CBE100396,CHAVIRA HEIDY CECILIA,1,0,0,1
estu_0010,489,CBE100496,RAMIREZ SANDOVAL OSIEL,1,0,0,1
estu_0010,490,CBE100696,ROYVAL BUSTILLOS LIDIA JULIETA,0,0,0,1
estu_0010,491,CBE100796,RODRIGUEZ MARRUFO LEONARDO,0,0,0,1
estu_0010,492,CBE100896,POLANCO GONZALEZ JAVIER,1,0,0,1
estu_0010,493,CBE120196,CARRILLO FLORES DIANA MARIA,0,1,1,0
estu_0010,494,CBE120296,OLMOS ZAMARRIPA EMMA EDITH,0,0,0,1
estu_0010,495,CBE120396,MONTOYA MENDOZA JOSE,1,0,0,1
estu_0010,496,CBE122396,CASTRO RODRIGUEZ MARIA GUADALUPE,1,0,0,1
estu_0010,497,CBE150196,CHAVARRIA GAYTAN MARIA CONCEPCION,1,0,0,1
estu_0010,498,HUM215600,SOLIS SERGIO SAUL,1,1,0,0
estu_0010,499,HUM215700,CASTILLO MORAN ZAIRA YERENIA,0,0,0,1
estu_0010,500,HUM215800,PEREZ VENZOR JORGE ARTURO Teams Lunes,1,1,0,1
estu_0010,501,HUM993614,TORRES SAENZ IVONNE,0,0,1,0
estu_0010,502,HUM993714,RODRIGUEZ ESPARZA MANUEL ALBERTO,0,0,0,1
estu_0010,503,HUM993814,LEYVA AGUILAR JESUS ELIAS,1,0,0,1
estu_0010,504,IEC110796,DOMINGUEZ GUERRERO JOSUE,0,0,0,0
estu_0010,505,IEC130196,VALENZUELA MORENO ALDO URIEL,1,0,0,1
estu_0010,506,IEC210896,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0010,507,IEC220196,ARELLANO FLORES JORGE ISAAC Teams Martes,0,0,1,1
estu_0010,508,IEC224309,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,0,0,1
estu_0010,509,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,0,1,0
estu_0010,510,IEC240196,CASTILLO LUNA EDUARDO,1,0,1,1
estu_0010,511,IEC260196,MEZA PRIETO ELIZABETH,1,0,0,0
estu_0010,512,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,0,0,1
estu_0010,513,IEC340296,CASTILLO LUNA EDUARDO,0,0,1,0
estu_0010,514,IEC361096,ACOSTA GUADARRAMA JUAN CARLOS,0,1,1,0
estu_0010,515,IEC361296,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0010,516,IEC980800,SANTOS BERUMEN LUIS ALBERTO,1,0,0,1
estu_0010,517,IEC980900,ORTEGA MAYNEZ LETICIA,0,0,0,1
estu_0010,518,IEC981200,CASTRO VASQUEZ ARNULFO,1,0,1,1
estu_0010,519,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,0,0,1
estu_0010,520,IEC981900,ROSALES MORALES NOE RAMON,0,1,0,1
estu_0010,521,IEC986316,MONTOYA MOYA DAVID Teams Lunes,1,1,0,1
estu_0010,522,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,1,0
estu_0010,523,IEC986516,BRETADO RETANA JOSE HERIBERTO,1,0,1,0
estu_0010,524,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,0,0,1
estu_0010,525,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,1,0,1,0
estu_0010,526,IEC986816,CRUZ SANCHEZ VIANEY GUADALUPE,1,0,0,1
estu_0010,527,IEC986916,GUZMAN SANABRIA ADRIAN,0,0,0,1
estu_0010,528,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,1,0,0
estu_0010,529,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,1,0,0,1
estu_0010,530,IIM230196,GARCIA RAMIREZ LUZ ELENA,1,0,0,1
estu_0010,531,IIM241296,ALVAREZ ARGUELLES MARIELA,0,1,0,1
estu_0010,532,IIM340396,RIOSVELASCO MONROY GEORGINA,0,0,1,1
estu_0010,533,IEC320896,ROSALES MORALES NOE RAMON,1,0,0,0
estu_0010,534,IEC361196,GONZALEZ CAMPOS JOSE SAUL,1,1,0,1
estu_0010,535,IEC981400,FLORENCIA JUAREZ ROGELIO,0,0,0,1
estu_0010,536,IEC982000,RASCON MENDOZA EZEQUIEL,1,0,1,1
estu_0010,537,IEC983100,GOMEZ RIVERA URIEL ANGEL,0,0,0,1
estu_0010,538,IEC985515,RIVAS FLORES CESAR ALONSO,1,0,0,1
estu_0010,539,IEC992020,HERNANDEZ RIVAS ADRIAN,1,0,0,1
estu_0010,540,IEC992120,SANTOS BERUMEN LUIS ALBERTO,1,0,0,0
estu_0011,541,CBE100296,RAMIREZ SANTOS LAURA ELIZABETH,1,0,0,1
estu_0011,542,CBE100396,VAZQUEZ GONZALEZ MARIO IVAN,0,1,0,1
estu_0011,543,CBE100496,GALLARDO AGUILAR ROCIO ELENA,0,0,1,1
estu_0011,544,CBE100696,DEVORA DELGADO ANA LILIA,1,0,1,1
estu_0011,545,CBE100796,RODRIGUEZ MARRUFO LEONARDO,0,0,0,1
estu_0011,546,CBE100896,GASPAR DE ALBA DIEGUEZ ARCELIA GUILLERMINA FERNANDA,0,0,1,1
estu_0011,547,CBE120196,RUIZ ORTEGA GABRIELA ALEJANDRA,0,1,0,1
estu_0011,548,CBE120296,FARIAS MANCILLA JOSE RURIK,0,0,0,1
estu_0011,549,CBE120396,MONTOYA MENDOZA JOSE,0,0,0,1
estu_0011,550,CBE122396,TORRES SAENZ IVONNE,1,0,0,1
estu_0011,551,CBE150196,CARVAJAL ORTIZ JOSE ANTONIO,1,0,0,1
estu_0011,552,HUM215600,AVELAR SOSA LILIANA,0,1,0,1
estu_0011,553,HUM215700,CASTRO MORALES HECTOR ABRAHAM,0,1,1,0
estu_0011,554,HUM215800,CHAVARRIA GAYTAN MARIA CONCEPCION,1,0,0,1
estu_0011,555,HUM993614,GRIJALVA RUIZ JUAN CARLOS,1,1,0,0
estu_0011,556,HUM993714,PEREZ RUIZ ELI RAFAEL,0,1,0,1
estu_0011,557,HUM993814,MARTINEZ GOMEZ ERWIN ADAN,1,0,1,0
estu_0011,558,IEC110796,DOMINGUEZ GUERRERO JOSUE,0,1,1,1
estu_0011,559,IEC130196,FLORES CAMACHO ITZEL ADRIANA,0,1,0,1
estu_0011,560,IEC210896,OLMOS SANCHEZ KARLA MIROSLAVA,0,1,0,0
estu_0011,561,IEC220196,CASTRO VASQUEZ ARNULFO,0,0,0,1
estu_0011,562,IEC224309,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,1,1,0
estu_0011,563,IEC230296,LUJAN MALDONADO SERGIO,0,0,1,1
estu_0011,564,IEC240196,MENDOZA CARREON ALEJANDRA,0,1,0,1
estu_0011,565,IEC260196,MEZA PRIETO ELIZABETH,1,1,0,0
estu_0011,566,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0011,567,IEC340296,CASTILLO LUNA EDUARDO,0,1,0,1
estu_0011,568,IEC361096,GONZALEZ CAMPOS JOSE SAUL,1,1,0,0
estu_0011,569,IEC361296,ROSALES MORALES NOE RAMON,0,0,1,1
estu_0011,570,IEC980800,ACOSTA FAVELA JOSE ALFREDO,0,0,0,0
estu_0011,571,IEC980900,GONZALEZ DEMOSS MARTHA VICTORIA,1,0,1,1
estu_0011,572,IEC981200,CASTRO VASQUEZ ARNULFO,0,0,0,1
estu_0011,573,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,1,1
estu_0011,574,IEC981900,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0011,575,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,0,1,1
estu_0011,576,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0011,577,IEC986516,BRETADO RETANA JOSE HERIBERTO,1,0,1,0
estu_0011,578,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,0,1,0
estu_0011,579,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,0,1,0,1
estu_0011,580,IEC986816,BRITO HOLGUIN HUGO JAVIER,0,0,0,1
estu_0011,581,IEC986916,GUZMAN SANABRIA ADRIAN,1,0,0,1
estu_0011,582,IEC989117,RODAS OSOLLO JORGE ENRIQUE Teams Lunes,0,0,0,1
estu_0011,583,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,0,1,0,0
estu_0011,584,IIM230196,CHAVEZ MONTELONGO REYNA PATRICIA,0,0,0,1
estu_0011,585,IIM241296,GARCIA RAMIREZ LUZ ELENA,0,0,0,1
estu_0011,586,IIM340396,DUARTE DIAZ RICARDO,1,0,0,1
estu_0011,587,IEC320896,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0011,588,IEC361196,GONZALEZ CAMPOS JOSE SAUL,1,1,0,0
estu_0011,589,IEC981400,VARGAS MONTOYA SERGIO MISAEL,1,0,0,1
estu_0011,590,IEC982000,MARTINEZ ROMERO JAVIER,0,1,0,0
estu_0011,591,IEC983100,ZUÃIGA AGUILAR ESMERALDA SARAI,0,0,0,1
estu_0011,592,IEC985515,RIVAS FLORES CESAR ALONSO,0,0,0,1
estu_0011,593,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,1,0
estu_0011,594,IEC992120,SANTOS BERUMEN LUIS ALBERTO,1,1,0,0
estu_0012,595,CBE100296,BARRANDEY ADRIAN DAVID,0,0,0,1
estu_0012,596,CBE100396,CHAVIRA HEIDY CECILIA,0,1,0,1
estu_0012,597,CBE100496,LOPEZ RUVALCABA CARLOS,1,1,0,0
estu_0012,598,CBE100696,RASCON BELTRAN BLANCA ESTELA,0,0,0,1
estu_0012,599,CBE100796,ZAMARRON CARRASCO REBECA,0,0,0,1
estu_0012,600,CBE100896,LLANAS RODRIGUEZ PAVEL GERARDO,0,0,0,1
estu_0012,601,CBE120196,DIAZ REZA JOSE ROBERTO,1,1,0,0
estu_0012,602,CBE120296,ESTRADA ROJAS PORFIRIO,0,1,0,1
estu_0012,603,CBE120396,ESTRADA ROJAS PORFIRIO,1,1,1,0
estu_0012,604,CBE122396,TORRES GARCIA MA DE LOS ANGELES,0,0,0,1
estu_0012,605,CBE150196,HERNANDEZ GONZALEZ MARYEL EUNICE,0,0,1,1
estu_0012,606,HUM215600,ALVARADO SOTO SERGIO,0,1,0,1
estu_0012,607,HUM215700,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,1,1,0
estu_0012,608,HUM215800,CASTRO RODRIGUEZ MARIA GUADALUPE,0,1,0,1
estu_0012,609,HUM993614,ESTRADA SALDAÃA JOSE FERNANDO,0,0,1,0
estu_0012,610,HUM993714,DE LA GARZA GOMEZ ANDREA,1,0,0,1
estu_0012,611,HUM993814,OLMOS SANCHEZ KARLA MIROSLAVA,0,0,0,0
estu_0012,612,IEC110796,SANTIAGO RAMIREZ EVERARDO Campus Virtual,0,0,1,1
estu_0012,613,IEC130196,FLORES CAMACHO ITZEL ADRIANA,1,0,0,1
estu_0012,614,IEC210896,OLMOS SANCHEZ KARLA MIROSLAVA,1,0,1,1
estu_0012,615,IEC220196,SANTIAGO RAMIREZ EVERARDO,1,0,0,1
estu_0012,616,IEC224309,LOYA CARAVEO HECTOR MANUEL,0,1,0,1
estu_0012,617,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,0,1,1
estu_0012,618,IEC240196,CASTILLO LUNA EDUARDO,0,1,1,0
estu_0012,619,IEC260196,MEZA PRIETO ELIZABETH,0,0,0,1
estu_0012,620,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,0,1,1
estu_0012,621,IEC340296,CASTILLO LUNA EDUARDO,0,1,1,1
estu_0012,622,IEC361096,ACOSTA GUADARRAMA JUAN CARLOS,0,0,0,1
estu_0012,623,IEC361296,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0012,624,IEC980800,ACOSTA FAVELA JOSE ALFREDO,0,0,0,1
estu_0012,625,IEC980900,SIFUENTES MARTINEZ MARIA DE LOS,1,1,0,1
estu_0012,626,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,1,0,0,1
estu_0012,627,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0012,628,IEC981900,ROSALES MORALES NOE RAMON,0,1,0,1
estu_0012,629,IEC986316,MONTOYA MOYA DAVID Teams Martes,1,1,0,0
estu_0012,630,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0012,631,IEC986516,"OLMOS SANCHEZ KARLA MIROSLAVA SÃ¡ - Campus Virtual, Vi -",1,0,0,1
estu_0012,632,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,0,0,1
